gene.name,adj.pvals,lFC,subpopulation
GRIA3,2.79E-38,1.025351148,In2
ADGRL2,6.32E-38,1.003292762,In2
DPP6,1.09E-37,0.707692855,In2
NTM,2.29E-37,0.935473505,In2
PDE1C,7.76E-37,1.304677696,In2
GAP43,8.80E-37,1.737253637,In2
TLN2,2.07E-36,1.432200875,In2
ADGRL3,4.28E-35,0.613418893,In2
EPHB6,4.39E-34,1.560996267,In2
NXPH1,1.22E-31,0.604610234,In2
CDH9,1.48E-31,1.017978123,In2
COL25A1,7.65E-30,1.602399457,In2
CHRM3,5.38E-29,0.601044375,In2
WLS,1.40E-28,1.404531486,In2
CNTN3,2.28E-28,1.156154181,In2
RAB3B,1.91E-23,1.570158325,In2
THRB,3.21E-23,0.677441056,In2
TENM3,7.50E-23,0.710391557,In2
RASGRF2,4.27E-22,0.929469431,In2
ADCY2,2.99E-21,0.850060854,In2
PCSK5,7.94E-21,1.410638787,In2
CTNND2,1.19E-20,0.568503702,In2
CCSER1,7.79E-20,0.506133392,In2
DAPK1,8.48E-20,1.217943945,In2
TMTC1,8.92E-20,1.230641665,In2
CDH10,9.23E-20,0.934685099,In2
ZNF704,2.98E-19,1.188607019,In2
ADCY8,3.45E-19,0.984556721,In2
NEGR1,4.42E-19,0.540403057,In2
PPP2R2B,4.56E-19,0.656182273,In2
PAM,1.58E-18,0.67899575,In2
SPATS2L,2.67E-17,1.133524542,In2
SPHKAP,3.23E-17,1.731588892,In2
CDH2,7.34E-17,1.15552063,In2
CHN1,2.72E-15,0.775490794,In2
NAV2,7.82E-15,0.682937895,In2
PDE4B,6.21E-14,0.821410352,In2
KCTD16,1.54E-13,0.543663514,In2
CRB1,1.74E-13,1.150578434,In2
PDE8B,7.12E-13,0.664957644,In2
PCLO,1.50E-12,0.505591256,In2
ENOX1,4.96E-12,0.563548714,In2
RAPGEF5,5.74E-12,1.034694758,In2
ELAVL2,1.22E-11,0.734915697,In2
UNC13C,1.47E-11,0.625767462,In2
CHL1,1.47E-11,0.764095355,In2
MITF,1.89E-11,1.308454437,In2
LHX6,2.83E-11,1.138697887,In2
PHACTR2,3.71E-11,1.286193559,In2
MAFB,5.51E-11,1.225981357,In2
TMTC2,5.82E-11,0.728606762,In2
GPI,3.56E-10,1.280134418,In2
PTPRD,4.24E-10,0.56568655,In2
SIDT1,5.73E-10,1.29237497,In2
CACNG3,1.32E-09,0.916118062,In2
PDZRN3,2.22E-09,0.67527209,In2
ANKRD44,3.20E-09,0.938504082,In2
SORBS2,4.14E-09,0.794808842,In2
TNIK,4.78E-09,0.604975595,In2
TMSB4X,5.92E-09,0.667681855,In2
MAF,1.70E-08,1.233527714,In2
RBMS1,7.06E-08,1.104298083,In2
ITPR1,1.34E-07,0.866437127,In2
AAK1,1.03E-06,0.510322451,In2
SCN3B,2.43E-06,0.786851943,In2
ANKRD36,2.93E-06,0.820169378,In2
BACH1,4.11E-06,0.785475365,In2
ANKRD12,5.28E-06,0.542763746,In2
SH3GL3,6.15E-06,0.601099219,In2
VSNL1,7.21E-06,0.670643458,In2
CORO2B,1.20E-05,1.080391754,In2
EXOC6,1.30E-05,0.932231408,In2
TENM1,1.55E-05,0.778912783,In2
KCNIP1,2.03E-05,0.54714166,In2
FAM65B,2.30E-05,0.826159243,In2
OSBPL8,2.78E-05,0.575972027,In2
RAB3C,7.12E-05,0.503520056,In2
PCDH7,0.000131102,0.610138234,In2
CDH7,0.000246439,1.095184631,In2
KLHL5,0.000436952,0.638239936,In2
BASP1,0.000721982,0.583771914,In2
RAP1GDS1,0.00079168,0.716489859,In2
FARP1,0.000812563,0.574134426,In2
PACRG,0.001262963,0.642761053,In2
ARHGAP32,0.001593131,0.67680029,In2
RBPJ,0.004052445,0.863492644,In2
RUNDC3B,0.004385627,0.64762605,In2
RANBP17,0.004791355,0.565117177,In2
EFNA5,0.005581866,0.58712826,In2
FAM110B,0.005927429,0.690548122,In2
SCN3A,0.006159693,0.512072096,In2
RPS24,0.008142568,0.876865413,In2
KLHL32,0.008614412,0.580037642,In2
FAM153B,0.009083075,0.585465661,In2
CXCL14,0,3.260043341,In3
ADARB2,1.53E-228,1.451052301,In3
FSTL5,1.51E-224,1.886887276,In3
INPP4B,2.93E-205,2.163923918,In3
RELN,3.13E-201,3.156866704,In3
NCAM2,2.32E-192,1.725799482,In3
LINGO2,4.01E-169,1.449910953,In3
MAML3,2.08E-164,2.59273003,In3
CNTN5,2.45E-158,1.140891666,In3
CNR1,3.72E-158,2.652760336,In3
HS3ST5,8.76E-145,2.929877798,In3
NR2F2,1.49E-137,2.238744361,In3
GRIK2,8.04E-129,0.984951498,In3
CNTNAP4,2.78E-127,1.698006138,In3
RGS12,1.69E-125,1.545502608,In3
PRELID2,3.88E-123,1.707483389,In3
ADRA1A,4.29E-121,1.954514592,In3
PCSK2,6.45E-116,1.702109359,In3
CHRNA7,1.08E-115,2.405597382,In3
GRIK4,6.16E-115,2.6675871,In3
IL1RAPL2,2.55E-111,1.968370013,In3
EGFR,1.58E-108,1.905685017,In3
THSD7B,7.14E-102,2.022537374,In3
MAML2,1.74E-95,2.576845152,In3
MAGI3,5.20E-94,1.747955465,In3
DGKB,7.24E-90,1.279878967,In3
NRXN1,7.66E-90,0.792318891,In3
C8orf34,1.32E-88,1.369142029,In3
DOCK10,7.88E-83,1.352255301,In3
PRR16,3.02E-81,1.615791269,In3
DAB1,8.56E-78,0.837953701,In3
SIPA1L2,2.12E-73,2.027431853,In3
NPAS3,2.20E-73,0.944048779,In3
NPAS1,9.03E-73,1.946402815,In3
RP11-58C22.1,6.11E-72,1.915048634,In3
KCNT2,7.24E-71,1.300015438,In3
ARPP21,4.76E-68,1.670721086,In3
SORCS3,1.76E-67,1.429435103,In3
CHRM3,5.60E-67,0.898917164,In3
CSMD3,8.29E-62,0.891123305,In3
CHSY3,2.72E-61,1.408533797,In3
GALNTL6,1.21E-58,0.707161481,In3
SORCS1,1.31E-58,1.788811261,In3
CHL1,6.17E-58,1.351877413,In3
CHST11,1.04E-56,1.475632227,In3
PEX5L,4.07E-56,1.260638069,In3
DNAH14,5.23E-55,1.902618105,In3
ANKRD30B,6.93E-55,2.074078488,In3
HDAC9,3.76E-54,1.090281412,In3
NKAIN2,3.48E-53,0.960309732,In3
SYN3,6.17E-53,1.056941796,In3
SHISA9,6.47E-53,1.030198341,In3
RPH3A,1.22E-52,1.356665516,In3
GAS7,2.40E-51,1.326002067,In3
KCNQ5,9.88E-51,0.817250057,In3
HS6ST3,3.13E-49,0.891893845,In3
NRG1,4.31E-48,1.275314229,In3
MGAT4C,2.18E-46,0.84947775,In3
CCDC85A,3.71E-46,1.272202957,In3
CACNB2,4.95E-46,0.830334845,In3
PROX1,2.48E-45,1.3002972,In3
COL21A1,6.18E-45,1.636356528,In3
SCLT1,5.02E-44,1.3737008,In3
PLD5,6.21E-44,1.006754787,In3
PID1,1.05E-43,1.286097442,In3
NFIB,1.10E-41,0.846069724,In3
CAMK4,1.23E-41,1.250907602,In3
NYAP2,1.02E-40,1.481281189,In3
PHACTR1,2.16E-40,0.7714055,In3
ANKRD6,3.46E-40,1.361885395,In3
KIAA1958,9.25E-39,1.447416477,In3
PRKCB,2.49E-38,1.21735055,In3
CCK,1.19E-37,1.520777235,In3
MSRA,1.21E-37,0.879119985,In3
CACNA2D1,1.96E-37,1.456437087,In3
KALRN,2.54E-37,0.90899025,In3
FREM1,2.24E-36,2.076260982,In3
CACNA1B,3.28E-36,0.785598883,In3
ZBTB16,3.37E-36,1.083619704,In3
PDE7B,9.58E-36,1.300767175,In3
DNER,2.86E-34,0.855173342,In3
ASIC2,1.29E-32,0.86205855,In3
GRIA2,3.48E-32,0.697805938,In3
NFIX,1.62E-31,1.191588024,In3
SLC8A1,1.78E-31,0.630488593,In3
DOCK4,3.14E-30,1.019022495,In3
CEP112,7.39E-30,1.295363741,In3
GNG2,1.22E-29,1.177603573,In3
COBL,1.71E-29,1.085376554,In3
ANKRD30BL,1.08E-27,0.766140118,In3
TNR,2.25E-27,1.177581248,In3
NPAS2,1.06E-25,1.127875273,In3
SEMA6D,1.63E-25,0.665507805,In3
PTPRO,4.26E-25,0.888933173,In3
SYT17,1.13E-23,1.189686,In3
HIVEP1,3.06E-23,1.302079067,In3
PRKCA,3.21E-23,0.754331173,In3
MARCH1,3.34E-23,0.756935811,In3
SCG2,1.43E-22,1.036947315,In3
TSHZ2,2.00E-22,0.899432616,In3
ZNF385B,4.46E-22,0.849052963,In3
LRRN3,5.26E-22,1.570634894,In3
PLCB4,1.92E-21,0.959055077,In3
KCND3,5.69E-21,0.835332486,In3
SLCO3A1,9.19E-21,0.976338974,In3
ZMAT4,1.68E-18,0.610860814,In3
SCN3A,2.32E-18,0.757649061,In3
CDH9,2.46E-18,0.82525016,In3
CDHR3,4.58E-18,1.151320126,In3
DCC,1.23E-17,0.785268406,In3
KCNIP1,2.11E-17,0.609968687,In3
TMEM232,1.16E-16,0.967934608,In3
GNAI1,1.40E-16,1.29117851,In3
FLRT2,1.59E-16,0.719077366,In3
CDR2,1.63E-16,0.971638394,In3
MBOAT2,1.65E-16,0.83529784,In3
RERG,2.25E-16,0.753395563,In3
BCL2,4.34E-16,1.2646133,In3
GPR137C,5.41E-16,0.793728324,In3
TTC28,1.22E-15,0.610316301,In3
CDH4,3.47E-15,1.2132327,In3
CSGALNACT1,1.44E-14,1.325876108,In3
PLS3,2.55E-14,1.064102554,In3
CACNA1E,4.11E-14,0.811083472,In3
ATXN1,1.34E-13,0.519459728,In3
NPTXR,2.10E-13,1.116207093,In3
PRICKLE2,9.55E-13,0.916842541,In3
SLC7A14,3.95E-12,0.992891526,In3
KCNB2,6.08E-12,0.628916404,In3
FNBP1L,7.36E-12,0.85663964,In3
SPOCK1,1.01E-11,0.757006739,In3
KCNJ3,1.17E-11,0.574279242,In3
PLPPR1,2.56E-11,0.742848405,In3
DGKI,3.77E-11,0.577963489,In3
TXNDC16,7.32E-11,1.008036825,In3
KIAA1549L,1.02E-10,0.886093768,In3
SGK1,1.23E-10,0.721862783,In3
KIDINS220,1.44E-10,0.852924524,In3
FOXN3,2.26E-10,0.655177122,In3
NTN4,2.69E-10,1.057183503,In3
AP1S2,3.09E-10,0.650367832,In3
SUSD4,3.25E-10,0.804891637,In3
NEDD4L,5.32E-10,0.502396906,In3
BICD1,5.77E-10,0.579735569,In3
FAM65B,9.71E-10,0.713771422,In3
ASXL3,1.11E-09,0.855456502,In3
MPP6,2.59E-09,0.835715813,In3
PDZD2,3.48E-09,0.619657109,In3
PKNOX2,4.43E-09,0.717158782,In3
EXT1,4.98E-09,0.674237888,In3
POU2F1,6.14E-09,0.832300073,In3
GRM8,6.51E-09,0.893248884,In3
LRRC39,8.93E-09,0.999868916,In3
RBFOX3,9.98E-09,0.51322669,In3
ARHGAP21,1.66E-08,0.639042745,In3
NR2F1,1.75E-08,0.865195184,In3
DKK3,2.39E-08,0.585824986,In3
PDE8B,6.91E-08,0.540088386,In3
WWP1,1.20E-07,0.790114626,In3
MSI2,1.40E-07,0.614657057,In3
NEBL,1.59E-07,0.530370393,In3
NRXN2,2.43E-07,0.559303009,In3
DOK6,3.54E-07,0.606107443,In3
GABRB3,3.90E-07,0.509720275,In3
CNTN3,5.11E-07,0.574698683,In3
C1orf21,1.11E-06,0.652904639,In3
ITSN2,1.82E-06,0.669245291,In3
NLGN4Y,6.86E-06,0.864229009,In3
SLC41A2,8.85E-06,0.757472179,In3
RPS6KA3,9.76E-06,0.869139268,In3
PRKAR2B,1.03E-05,0.72043426,In3
ROCK2,1.74E-05,0.739904304,In3
SNX32,1.89E-05,0.694097136,In3
EPHA7,2.36E-05,0.649218978,In3
ULK2,4.32E-05,0.599088022,In3
AFF2,6.29E-05,0.689168747,In3
SCN3B,0.000104901,0.539002899,In3
PGM2L1,0.000277762,0.56796786,In3
JAK2,0.000410333,0.68308281,In3
PDE1C,0.000613551,0.738605006,In3
RIMBP2,0.000640702,0.698387967,In3
ABR,0.001163147,0.514874841,In3
ABI1,0.001250765,0.623258553,In3
PLPPR4,0.001806346,0.542626222,In3
PHYHIPL,0.002134703,0.527966334,In3
RPS6KA5,0.002522986,0.668382449,In3
PGRMC1,0.004023491,0.505021128,In3
UBR5,0.004693768,0.523294523,In3
ATXN7L1,0.005014535,0.573768551,In3
PTPRS,0.005014535,0.672746455,In3
PARM1,0.005870444,0.654686547,In3
PGBD5,0.0063251,0.641064882,In3
RNGTT,0.007222014,0.633138485,In3
CDH12,4.37E-258,2.751114919,In4
ROBO2,1.14E-149,1.218128666,In4
SLC27A6,8.67E-138,3.69643572,In4
GRIK1,5.27E-137,1.428745505,In4
SOX6,6.28E-137,1.794166651,In4
RBFOX1,1.86E-128,0.856683962,In4
KIAA1217,2.21E-121,1.32918146,In4
FBN2,2.98E-106,3.09568011,In4
SST,1.94E-104,2.414703343,In4
SGCZ,2.98E-98,1.61659207,In4
DMD,1.54E-96,1.40149287,In4
XKR4,1.19E-94,1.171764263,In4
BCL11A,1.34E-94,1.997222325,In4
LRP1B,2.62E-92,0.939773481,In4
SLC8A1,2.77E-88,1.296336628,In4
ADAMTS19,7.32E-88,2.1712793,In4
NXPH1,1.32E-87,1.144850732,In4
PCSK5,6.21E-87,2.311064455,In4
MAN1A1,1.37E-77,2.585147153,In4
DLGAP1,1.02E-74,0.64476723,In4
CUX2,4.18E-74,2.026304871,In4
KIF26B,8.93E-73,1.740536211,In4
KIRREL3,6.08E-72,1.383484565,In4
PDE1A,2.23E-70,2.217169547,In4
TMEFF2,1.33E-62,1.446652302,In4
THSD7A,1.80E-61,1.17126317,In4
SPOCK3,4.18E-55,0.939605743,In4
CDH8,7.41E-51,1.433360655,In4
NXPH2,1.28E-47,2.32607723,In4
GRIK3,2.07E-44,1.403806744,In4
RIMS2,2.23E-43,0.780136573,In4
COL25A1,4.60E-43,1.849127431,In4
STXBP6,1.95E-41,1.38664842,In4
FSTL5,8.40E-36,0.869489289,In4
DAB1,1.01E-35,0.723517078,In4
CDH9,1.01E-35,1.02860119,In4
PCDH15,1.50E-35,1.070107063,In4
NEGR1,1.74E-35,0.82915836,In4
RPS6KA2,4.47E-34,0.888208103,In4
PACRG,5.51E-34,1.373992815,In4
NCAM2,2.27E-33,1.136684692,In4
ZNF385D,4.73E-31,0.627227971,In4
GRID2,5.99E-31,0.926551023,In4
PTPRT,1.99E-30,1.242113522,In4
TIAM1,1.22E-29,0.888965576,In4
RASGRF2,1.61E-29,1.117443551,In4
MEF2C,1.70E-29,0.625096431,In4
PCLO,4.57E-28,0.760577882,In4
RUNX1T1,6.60E-28,1.033929949,In4
ANTXR1,1.61E-27,1.944469882,In4
MACROD2,3.75E-27,0.672042682,In4
EPB41L2,1.70E-26,1.332096073,In4
SORBS2,2.32E-26,0.980914793,In4
ROBO1,3.46E-24,0.618430069,In4
AUTS2,7.03E-24,0.632551694,In4
IQCJ-SCHIP1,1.44E-23,1.120856859,In4
ZBTB20,1.45E-23,0.985443879,In4
DGKG,1.97E-23,1.773127992,In4
PLCH1,3.42E-23,1.29174666,In4
PTPRM,5.93E-23,0.68183643,In4
PCDH7,9.96E-23,0.876785966,In4
SLC24A3,1.02E-22,1.131341479,In4
FAM135B,3.39E-21,1.288440535,In4
GRIA3,3.67E-20,0.833003797,In4
RBMS3,3.26E-18,0.699947383,In4
ELL2,1.84E-17,1.75100755,In4
SMARCA2,9.26E-17,1.000631157,In4
NKAIN2,2.35E-16,1.340847103,In4
CACNA1A,2.59E-16,0.590787812,In4
CDH7,6.77E-16,1.336568241,In4
AAK1,1.78E-15,0.724131455,In4
CACNG3,7.49E-15,1.086949302,In4
TSHZ3,3.97E-14,1.139394171,In4
TOX2,8.51E-14,1.183502928,In4
TENM1,9.64E-14,0.773931866,In4
NETO2,1.30E-13,1.139575631,In4
KLF12,2.03E-13,0.629078784,In4
MYRIP,2.20E-13,0.649808504,In4
MAP3K5,1.55E-12,1.270351389,In4
DNM3,1.69E-11,0.570732526,In4
MAPK10,2.02E-11,0.502360925,In4
PDE1C,4.84E-11,0.839161112,In4
PIP5K1B,7.11E-10,0.895710838,In4
LHFPL3,7.86E-10,0.749925185,In4
TRIM9,1.53E-09,0.616659711,In4
CRB1,2.70E-09,1.066456046,In4
LINGO2,3.43E-09,0.555916646,In4
ST6GALNAC3,8.94E-09,1.307671304,In4
CHN1,9.85E-09,0.705189206,In4
EPHB6,1.47E-08,1.015812628,In4
SLC44A5,1.58E-08,0.502901243,In4
LIMCH1,1.84E-08,0.509006979,In4
ADCY2,2.42E-08,0.534044973,In4
GPC6,4.73E-08,0.575492753,In4
CDH10,1.40E-07,0.735304991,In4
PTPRO,1.71E-07,0.914273753,In4
LRRTM3,2.60E-07,0.602525194,In4
HCN1,3.79E-07,0.528961244,In4
GARNL3,4.47E-07,0.640593445,In4
ADGRL2,1.17E-06,0.523263007,In4
MSRA,2.04E-06,0.565634779,In4
ITGA9,6.13E-06,1.111314798,In4
SHTN1,7.77E-06,0.645791263,In4
SIDT1,9.47E-06,0.921911096,In4
SCAI,2.38E-05,0.884632367,In4
WLS,3.64E-05,0.869140482,In4
NCOA2,4.35E-05,0.64354194,In4
DAPK1,7.95E-05,0.753452783,In4
VSNL1,0.000116036,0.536295599,In4
SCN3B,0.000295156,0.836728924,In4
MPDZ,0.000342077,0.530781437,In4
SHISA6,0.000389298,0.697098745,In4
KHDRBS3,0.000822811,0.806416676,In4
SFMBT2,0.00147003,0.82795571,In4
TUSC3,0.001470201,0.838259874,In4
FZD3,0.001470201,0.667988206,In4
SEPT11,0.001878214,0.734865979,In4
ITFG1,0.003042765,0.522431887,In4
CACNA1E,0.003246621,0.52795719,In4
PTPRR,0.003378883,0.559459737,In4
LHX6,0.003860557,0.975775476,In4
NIN,0.004196289,0.904747663,In4
KIZ,0.005357793,0.725349862,In4
BCL11B,0.005520396,0.508463942,In4
C11orf58,0.006862356,0.851824337,In4
FARP1,0.009868505,0.609285366,In4
NTNG1,0,2.983591814,In5
KIT,0,4.138741788,In5
TRPC3,0,4.284597585,In5
FBXL7,0,3.957472691,In5
EYA4,0,3.305071959,In5
NRG1,0,3.340443262,In5
CPLX3,0,4.730676544,In5
SV2C,6.29E-290,3.078495317,In5
PRELID2,1.81E-289,3.053249138,In5
UNC13C,1.35E-281,2.723752403,In5
FGF13,4.20E-266,2.763926151,In5
PMEPA1,3.71E-258,3.469098583,In5
PID1,2.50E-201,2.604824511,In5
PKP2,6.78E-197,2.683521994,In5
CACNA2D1,6.81E-186,2.076887835,In5
ROR2,4.21E-185,3.927059419,In5
HPCAL1,6.28E-182,2.846343931,In5
TPD52L1,1.24E-180,2.917226818,In5
LAMP5,8.55E-178,2.601011787,In5
TMTC2,2.97E-172,2.056326723,In5
TMEM132D,1.34E-171,1.956455647,In5
PTPRT,7.96E-168,1.883576394,In5
NFIB,2.85E-167,1.881911775,In5
ADARB2,2.03E-163,1.458573747,In5
ID2,5.12E-160,2.711433762,In5
ARHGAP31,1.59E-158,3.636866241,In5
ADAMTSL3,2.50E-148,2.484470547,In5
GRIN2A,2.09E-147,1.547099887,In5
CA2,1.37E-145,3.189481038,In5
EPHA3,6.09E-137,2.581229769,In5
SGCZ,2.34E-134,1.315629438,In5
JAM2,5.31E-123,2.750026978,In5
PTCHD4,2.04E-120,1.837983013,In5
CXCL14,3.34E-119,1.37140357,In5
ATP11C,1.08E-118,2.679812905,In5
DNER,1.90E-116,1.659664887,In5
KCNIP1,1.31E-114,1.652039905,In5
LUZP2,5.58E-112,1.5979613,In5
SPHKAP,8.70E-109,1.733189883,In5
EGFR,6.61E-108,1.589242937,In5
FGF14,7.09E-108,0.88176916,In5
SLC6A1,2.53E-105,1.652816962,In5
FREM1,2.87E-104,1.88995288,In5
ALK,4.07E-104,1.750970217,In5
PDZD2,2.82E-100,1.813168048,In5
NXPH2,3.44E-99,2.137427202,In5
SSTR2,5.96E-99,2.657596065,In5
COBL,2.53E-98,1.748933993,In5
MACROD2,3.07E-98,1.164468788,In5
IL1RAPL1,1.86E-96,0.878248758,In5
DOCK10,1.59E-95,1.513866447,In5
NRIP3,4.42E-95,2.018221473,In5
MAP3K5,3.12E-93,1.747024116,In5
ETV1,1.06E-88,2.861253557,In5
B3GLCT,1.94E-88,2.21969225,In5
PRKCB,2.25E-88,1.436618091,In5
GRIK1,3.23E-88,0.974244348,In5
NYAP2,2.63E-84,1.783231712,In5
WWP1,4.27E-84,1.75944558,In5
KCNH5,6.65E-84,2.050810269,In5
NTM,1.39E-83,1.061804465,In5
HAPLN1,2.03E-82,2.372233826,In5
IGSF11,5.47E-82,1.898946442,In5
GOLIM4,8.59E-81,2.174493916,In5
AP1S2,1.67E-80,1.816603728,In5
KAZN,5.58E-80,0.965515579,In5
RAB3C,5.94E-80,1.310052293,In5
NFIX,8.23E-79,1.580080094,In5
CDK14,1.17E-78,1.273148379,In5
RBMS3,1.71E-78,1.214308876,In5
CRH,1.83E-77,2.094072971,In5
RPH3A,3.66E-77,1.511174765,In5
UNC5C,6.52E-77,1.318392385,In5
PPFIBP1,4.16E-76,1.771313054,In5
CCDC85A,6.32E-76,1.495453862,In5
ATP8A2,1.19E-74,1.030065465,In5
SLC8A1,1.77E-74,1.023753173,In5
SPOCK1,5.88E-73,1.260821969,In5
FSTL5,1.38E-72,0.923815187,In5
POU6F2,3.37E-72,2.717982793,In5
PTPRB,1.06E-69,1.798638422,In5
KCNAB1,1.20E-69,1.098411711,In5
RGS7,3.65E-69,0.869407463,In5
FRY,1.74E-68,1.290240448,In5
LRRC7,3.61E-68,0.913885266,In5
LSAMP,7.23E-67,0.636008023,In5
MTUS2,5.88E-66,0.969793485,In5
CNTNAP4,3.64E-65,1.170593838,In5
DGKB,5.73E-65,1.17735458,In5
PDGFD,5.74E-65,1.414306626,In5
MAML3,2.19E-63,1.47961,In5
UBASH3B,3.17E-63,1.408699552,In5
MGAT4C,1.26E-62,0.94717679,In5
TACR1,1.04E-61,2.157433763,In5
MYO16,1.59E-61,1.053195542,In5
CHST11,2.09E-61,1.318669873,In5
GNG4,9.15E-60,1.580517627,In5
NFIA,1.64E-59,1.758546545,In5
B3GALT2,3.57E-59,1.991373364,In5
ZBTB20,1.03E-57,0.854420664,In5
PBX1,1.97E-57,1.012215708,In5
HOMER2,3.16E-57,1.86404134,In5
DPP6,4.68E-56,0.777991524,In5
SGK1,1.12E-55,1.25314108,In5
CCK,7.87E-55,0.910905625,In5
GRIK4,4.48E-54,1.22749743,In5
GRIA4,2.48E-51,0.869994505,In5
PDP1,5.60E-49,1.898876515,In5
FLRT2,6.73E-49,1.191223406,In5
PLCB1,8.27E-49,0.581164068,In5
EEPD1,8.89E-49,1.625435239,In5
CDH13,3.32E-47,1.291115277,In5
MAGI3,8.74E-47,1.052742159,In5
TOX2,1.01E-46,1.263723294,In5
PHYHIPL,7.91E-46,1.168019901,In5
DOK5,9.76E-46,1.521362155,In5
TTC39C,6.57E-45,1.123512468,In5
ANKRD55,1.07E-44,1.422344574,In5
CDHR3,1.45E-44,1.553140124,In5
RP11-58C22.1,1.73E-44,1.274021581,In5
HLF,1.80E-44,1.468355227,In5
ANKRD30B,1.91E-44,1.221287238,In5
SH3GL3,3.29E-44,1.032335028,In5
KIAA1958,5.63E-44,1.16159935,In5
LRRTM3,1.67E-43,0.951642068,In5
BCL11B,3.97E-43,1.108219562,In5
IL1RAP,7.70E-43,1.777248954,In5
ADRBK2,1.00E-42,1.056218647,In5
FMNL2,1.36E-42,1.043340892,In5
ST6GAL2,2.26E-42,1.914196292,In5
PLCXD3,5.92E-42,1.35228739,In5
HS3ST5,8.22E-42,1.14174099,In5
GRIN3A,9.00E-42,1.066939618,In5
GALNT18,1.08E-41,1.154388765,In5
CRIM1,3.04E-41,1.202955618,In5
CSMD3,5.43E-41,0.710972076,In5
SLC35F1,9.30E-41,0.885444005,In5
RNF150,2.33E-40,1.242190519,In5
LIN7A,8.11E-39,1.609723412,In5
B2M,2.23E-38,1.625902817,In5
LRRFIP2,4.26E-38,1.203049667,In5
GRM5,6.88E-38,0.736143828,In5
RBFOX3,8.64E-38,0.938691161,In5
SSBP2,7.56E-37,0.788267185,In5
SAMD12,2.71E-36,0.836196589,In5
FEZ2,4.03E-36,1.144652198,In5
DGKD,5.83E-36,1.331932202,In5
RIMS1,7.36E-36,0.833749627,In5
HTR1E,1.21E-35,1.076532352,In5
SYN2,3.72E-35,0.807918662,In5
MPPED1,1.73E-34,1.26870675,In5
BRINP2,1.87E-34,1.287122485,In5
ANKH,2.47E-34,0.945181888,In5
ABCC1,2.88E-34,1.371771144,In5
ITM2C,4.55E-34,1.40470676,In5
RIN2,7.14E-34,1.478009112,In5
USP31,1.83E-33,1.383363214,In5
MSI2,2.46E-33,1.006836944,In5
NETO1,6.39E-33,0.779157688,In5
CAMKV,2.13E-32,1.222935337,In5
PLXNA2,3.65E-32,1.094703378,In5
CLSTN2,4.36E-32,1.242347993,In5
GAD2,2.01E-31,0.826531977,In5
NKAIN3,2.39E-31,0.885910736,In5
PDE8B,9.24E-31,0.90092958,In5
CDH20,1.19E-30,0.97161632,In5
TOX,3.00E-30,0.680669436,In5
MTSS1,4.47E-30,0.943776217,In5
ABI1,5.94E-30,1.206342963,In5
KIAA1109,3.58E-29,0.941105741,In5
GPR158,1.41E-28,0.875151256,In5
EXT1,8.07E-28,0.735468743,In5
TENM4,9.73E-28,0.749145096,In5
PDZRN3,9.70E-27,0.78318748,In5
MCTP1,1.11E-26,0.749671058,In5
COLQ,1.78E-25,1.210145521,In5
KCNN2,1.92E-25,1.16536147,In5
SEPT7,2.83E-25,0.76977856,In5
NECAB2,3.82E-25,1.498665669,In5
ZDHHC14,3.90E-25,1.000098859,In5
HECW2,4.04E-25,0.791076095,In5
DOK6,5.30E-25,0.766632994,In5
PRKCA,8.79E-25,0.675145533,In5
MBP,9.86E-25,0.907965479,In5
PIP5K1B,1.05E-24,0.868694733,In5
FOXN3,1.43E-24,0.826977967,In5
SLC20A2,1.75E-24,1.045249235,In5
FAM13C,1.78E-24,1.09493065,In5
PRR16,2.15E-24,0.688389379,In5
TLK1,2.58E-24,0.980717535,In5
HPSE2,4.76E-24,0.822812434,In5
SRM,4.93E-24,1.268878898,In5
VAT1L,8.80E-24,1.092331239,In5
DSCAML1,1.94E-23,0.802625079,In5
SOX5,2.19E-23,0.888274828,In5
ATXN7L1,5.12E-23,0.880919321,In5
CHSY3,7.25E-23,0.662528764,In5
CNTNAP5,1.03E-22,0.563558995,In5
ARID5B,1.15E-22,0.821106432,In5
LIFR,1.44E-22,1.330264149,In5
PHF14,1.58E-22,0.729982193,In5
ZNF536,1.76E-22,0.619727239,In5
NEDD4L,2.64E-22,0.605065626,In5
NOS1AP,2.89E-22,1.081967575,In5
MSRA,4.03E-22,0.605195834,In5
ENTPD3,5.56E-22,0.93366516,In5
DOCK9,9.31E-22,0.806759064,In5
GRIP1,1.03E-21,0.520977509,In5
DIAPH2,1.41E-21,0.976835872,In5
EPHB2,1.50E-21,1.041305945,In5
HDAC9,2.97E-21,0.625230604,In5
ANKRD6,4.19E-21,0.905428957,In5
PLEKHO1,6.09E-21,1.079214017,In5
ADGRL2,6.48E-21,0.564085556,In5
RASGRF1,1.56E-20,0.863086219,In5
ZBTB16,2.61E-20,0.718723067,In5
SPOCK2,2.68E-20,0.905423935,In5
TNR,2.85E-20,0.829017834,In5
OSBPL6,3.22E-20,0.698611676,In5
KIAA1211,5.02E-20,0.674024181,In5
GABRD,8.31E-20,0.96067002,In5
RERG,1.15E-19,0.657690253,In5
LPIN2,1.31E-19,1.007529002,In5
GABBR2,1.57E-19,0.578282532,In5
KCNQ3,1.62E-19,0.629134441,In5
GRIA2,2.11E-19,0.502796191,In5
